a0 a
c000101 c200001
c000101 a0000000
c000101 a0000001
c000101 a0001000
c000101 a0001100
c000101 a0001101
c000101 a0001102
c000101 a0001110
c000101 a0001111
c000101 a0001120
c000101 a0001121
c000101 a0001122
c000101 a0010000
c000101 a0010010
c000101 a0010011
c000102 c000110
c000102 c000120
c000102 c000121
c000102 c000200
c000102 c001000
c000102 c001001
c000102 c001010
c000102 c001011
c000102 c010000
c000102 c010001
c000102 c010002
c000102 c020000
c000102 c020010
c000102 c100000
c000102 c100001
c000102 c100010
c000102 c100011
c000102 c100020
c000102 c100100
c000102 c100110
c000102 c100111
c000102 c100112
c000102 c101000
c000102 c101010
c000102 c101011
c000102 c101100
c000102 c101101
c000102 c101102
c000102 c101110
c000102 c101111
c000102 c101200
c000102 c101201
c000102 c101202
c000102 c101210
c000102 c101211
c000102 c101212
c000102 c101220
c000102 c102000
c000102 c102001
c000102 c102002
c000102 c102100
c000102 c102101
c000102 c102110
c000102 c110000
c000102 c110001
c000102 c110002
c000102 c110010
c000102 c110011
c000102 c110020
c000102 c110021
c000102 c111000
c000102 c111001
c000102 c111002
c000102 c111010
c000102 c111020
c000102 c111021
c000102 c111022
c000102 c111100
c000102 c111101
c000102 c111102
c000102 c111110
c000102 c111200
c000102 c111210
c000102 c111220
c000102 c200000
c000102 c200001
c000102 a0000000
c000102 a0000001
c000102 a0001000
c000102 a0001100
c000102 a0001101
c000102 a0001102
c000102 a0001110
c000102 a0001111
c000102 a0001120
c000102 a0001121
c000102 a0001122
c000102 a0010000
c000102 a0010010
c000102 a0010011
c000110 c000120
c000110 c000121
c000110 c000200
c000110 c001000
c000110 c001001
c000110 c001010
c000110 c001011
c000110 c010000
c000110 c010001
c000110 c010002
c000110 c020000
c000110 c020010
c000110 c100000
c000110 c100001
c000110 c100010
c000110 c100011
c000110 c100020
c000110 c100100
c000110 c100110
c000110 c100111
c000110 c100112
c000110 c101000
c000110 c101010
c000110 c101011
c000110 c101100
c000110 c101101
c000110 c101102
c000110 c101110
c000110 c101111
c000110 c101200
c000110 c101201
c000110 c101202
c000110 c101210
c000110 c101211
c000110 c101212
c000110 c101220
c000110 c102000
c000110 c102001
c000110 c102002
c000110 c102100
c000110 c102101
c000110 c102110
c000110 c110000
c000110 c110001
c000110 c110002
c000110 c110010
c000110 c110011
c000110 c110020
c000110 c110021
c000110 c111000
c000110 c111001
c000110 c111002
c000110 c111010
c000110 c111020
c000110 c111021
c000110 c111022
c000110 c111100
c000110 c111101
c000110 c111102
c000110 c111110
c000110 c111200
c000110 c111210
c000110 c111220
c000110 c200000
c000110 c200001
c000110 a0000000
c000110 a0000001
c000110 a0001000
c000110 a0001100
c000110 a0001101
c000110 a0001102
c000110 a0001110
c000110 a0001111
c000110 a0001120
c000110 a0001121
c000110 a0001122
c000110 a0010000
c000110 a0010010
c000110 a0010011
c000120 c000121
c000120 c000200
c000120 c001000
c000120 c001001
c000120 c001010
c000120 c001011
c000120 c010000
c000120 c010001
c000120 c010002
c000120 c020000
c000120 c020010
c000120 c100000
c000120 c100001
c000120 c100010
c000120 c100011
c000120 c100020
c000120 c100100
c000120 c100110
c000120 c100111
c000120 c100112
c000120 c101000
c000120 c101010
c000120 c101011
c000120 c101100
c000120 c101101
c000120 c101102
c000120 c101110
c000120 c101111
c000120 c101200
c000120 c101201
c000120 c101202
c000120 c101210
c000120 c101211
c000120 c101212
c000120 c101220
c000120 c102000
c000120 c102001
c000120 c102002
c000120 c102100
c000120 c102101
c000120 c102110
c000120 c110000
c000120 c110001
c000120 c110002
c000120 c110010
c000120 c110011
c000120 c110020
c000120 c110021
c000120 c111000
c000120 c111001
c000120 c111002
c000120 c111010
c000120 c111020
c000120 c111021
c000120 c111022
c000120 c111100
c000120 c111101
c000120 c111102
c000120 c111110
c000120 c111200
c000120 c111210
c000120 c111220
c000120 c200000
c000120 c200001
c000120 a0000000
c000120 a0000001
c000120 a0001000
c000120 a0001100
c000120 a0001101
c000120 a0001102
c000120 a0001110
c000120 a0001111
c000120 a0001120
c000120 a0001121
c000120 a0001122
c000120 a0010000
c000120 a0010010
c000120 a0010011
c000121 c000200
c000121 c001000
c000121 c001001
c000121 c001010
c000121 c001011
c000121 c010000
c000121 c010001
c000121 c010002
c000121 c020000
c000121 c020010
c000121 c100000
c000121 c100001
c000121 c100010
c000121 c100011
c000121 c100020
c000121 c100100
c000121 c100110
c000121 c100111
c000121 c100112
c000121 c101000
c000121 c101010
c000121 c101011
c000121 c101100
c000121 c101101
c000121 c101102
c000121 c101110
c000121 c101111
c000121 c101200
c000121 c101201
c000121 c101202
c000121 c101210
c000121 c101211
c000121 c101212
c000121 c101220
c000121 c102000
c000121 c102001
c000121 c102002
c000121 c102100
c000121 c102101
c000121 c102110
c000121 c110000
c000121 c110001
c000121 c110002
c000121 c110010
c000121 c110011
c000121 c110020
c000121 c110021
c000121 c111000
c000121 c111001
c000121 c111002
c000121 c111010
c000121 c111020
c000121 c111021
c000121 c111022
c000121 c111100
c000121 c111101
c000121 c111102
c000121 c111110
c000121 c111200
c000121 c111210
c000121 c111220
c000121 c200000
c000121 c200001
c000121 a0000000
c000121 a0000001
c000121 a0001000
c000121 a0001100
c000121 a0001101
c000121 a0001102
c000121 a0001110
c000121 a0001111
c000121 a0001120
c000121 a0001121
c000121 a0001122
c000121 a0010000
c000121 a0010010
c000121 a0010011
c000200 c001000
c000200 c001001
c000200 c001010
c000200 c001011
c000200 c010000
c000200 c010001
c000200 c010002
c000200 c020000
c000200 c020010
c000200 c100000
c000200 c100001
c000200 c100010
c000200 c100011
c000200 c100020
c000200 c100100
c000200 c100110
c000200 c100111
c000200 c100112
c000200 c101000
c000200 c101010
c000200 c101011
c000200 c101100
c000200 c101101
c000200 c101102
c000200 c101110
c000200 c101111
c000200 c101200
c000200 c101201
c000200 c101202
c000200 c101210
c000200 c101211
c000200 c101212
c000200 c101220
c000200 c102000
c000200 c102001
c000200 c102002
c000200 c102100
c000200 c102101
c000200 c102110
c000200 c110000
c000200 c110001
c000200 c110002
c000200 c110010
c000200 c110011
c000200 c110020
c000200 c110021
c000200 c111000
c000200 c111001
c000200 c111002
c000200 c111010
c000200 c111020
c000200 c111021
c000200 c111022
c000200 c111100
c000200 c111101
c000200 c111102
c000200 c111110
c000200 c111200
c000200 c111210
c000200 c111220
c000200 c200000
c000200 c200001
c000200 a0000000
c000200 a0000001
c000200 a0001000
c000200 a0001100
c000200 a0001101
c000200 a0001102
c000200 a0001110
c000200 a0001111
c000200 a0001120
c000200 a0001121
c000200 a0001122
c000200 a0010000
c000200 a0010010
c000200 a0010011
c001000 c001001
c001000 c001010
c001000 c001011
c001000 c010000
c001000 c010001
c001000 c010002
c001000 c020000
c001000 c020010
c001000 c100000
c001000 c100001
c001000 c100010
c001000 c100011
c001000 c100020
c001000 c100100
c001000 c100110
c001000 c100111
c001000 c100112
c001000 c101000
c001000 c101010
c001000 c101011
c001000 c101100
c001000 c101101
c001000 c101102
c001000 c101110
c001000 c101111
c001000 c101200
c001000 c101201
c001000 c101202
c001000 c101210
c001000 c101211
c001000 c101212
c001000 c101220
c001000 c102000
c001000 c102001
c001000 c102002
c001000 c102100
c001000 c102101
c001000 c102110
c001000 c110000
c001000 c110001
c001000 c110002
c001000 c110010
c001000 c110011
c001000 c110020
c001000 c110021
c001000 c111000
c001000 c111001
c001000 c111002
c001000 c111010
c001000 c111020
c001000 c111021
c001000 c111022
c001000 c111100
c001000 c111101
c001000 c111102
c001000 c111110
c001000 c111200
c001000 c111210
c001000 c111220
c001000 c200000
c001000 c200001
c001000 a0000000
c001000 a0000001
c001000 a0001000
c001000 a0001100
c001000 a0001101
c001000 a0001102
c001000 a0001110
c001000 a0001111
c001000 a0001120
c001000 a0001121
c001000 a0001122
c001000 a0010000
c001000 a0010010
c001000 a0010011
c001001 c001010
c001001 c001011
c001001 c010000
c001001 c010001
c001001 c010002
c001001 c020000
c001001 c020010
c001001 c100000
c001001 c100001
c001001 c100010
c001001 c100011
c001001 c100020
c001001 c100100
c001001 c100110
c001001 c100111
c001001 c100112
c001001 c101000
c001001 c101010
c001001 c101011
c001001 c101100
c001001 c101101
c001001 c101102
c001001 c101110
c001001 c101111
c001001 c101200
c001001 c101201
c001001 c101202
c001001 c101210
c001001 c101211
c001001 c101212
c001001 c101220
c001001 c102000
c001001 c102001
c001001 c102002
c001001 c102100
c001001 c102101
c001001 c102110
c001001 c110000
c001001 c110001
c001001 c110002
c001001 c110010
c001001 c110011
c001001 c110020
c001001 c110021
c001001 c111000
c001001 c111001
c001001 c111002
c001001 c111010
c001001 c111020
c001001 c111021
c001001 c111022
c001001 c111100
c001001 c111101
c001001 c111102
c001001 c111110
c001001 c111200
c001001 c111210
c001001 c111220
c001001 c200000
c001001 c200001
c001001 a0000000
c001001 a0000001
c001001 a0001000
c001001 a0001100
c001001 a0001101
c001001 a0001102
c001001 a0001110
c001001 a0001111
c001001 a0001120
c001001 a0001121
c001001 a0001122
c001001 a0010000
c001001 a0010010
c001001 a0010011
c001010 c001011
c001010 c010000
c001010 c010001
c001010 c010002
c001010 c020000
c001010 c020010
c001010 c100000
c001010 c100001
c001010 c100010
c001010 c100011
c001010 c100020
c001010 c100100
c001010 c100110
c001010 c100111
c001010 c100112
c001010 c101000
c001010 c101010
c001010 c101011
c001010 c101100
c001010 c101101
c001010 c101102
c001010 c101110
c001010 c101111
c001010 c101200
c001010 c101201
c001010 c101202
c001010 c101210
c001010 c101211
c001010 c101212
c001010 c101220
c001010 c102000
c001010 c102001
c001010 c102002
c001010 c102100
c001010 c102101
c001010 c102110
c001010 c110000
c001010 c110001
c001010 c110002
c001010 c110010
c001010 c110011
c001010 c110020
c001010 c110021
c001010 c111000
c001010 c111001
c001010 c111002
c001010 c111010
c001010 c111020
c001010 c111021
c001010 c111022
c001010 c111100
c001010 c111101
c001010 c111102
c001010 c111110
c001010 c111200
c001010 c111210
c001010 c111220
c001010 c200000
c001010 c200001
c001010 a0000000
c001010 a0000001
c001010 a0001000
c001010 a0001100
c001010 a0001101
c001010 a0001102
c001010 a0001110
c001010 a0001111
c001010 a0001120
c001010 a0001121
c001010 a0001122
c001010 a0010000
c001010 a0010010
c001010 a0010011
c001011 c010000
c001011 c010001
c001011 c010002
c001011 c020000
c001011 c020010
c001011 c100000
c001011 c100001
c001011 c100010
c001011 c100011
c001011 c100020
c001011 c100100
c001011 c100110
c001011 c100111
c001011 c100112
c001011 c101000
c001011 c101010
c001011 c101011
c001011 c101100
c001011 c101101
c001011 c101102
c001011 c101110
c001011 c101111
c001011 c101200
c001011 c101201
c001011 c101202
c001011 c101210
c001011 c101211
c001011 c101212
c001011 c101220
c001011 c102000
c001011 c102001
c001011 c102002
c001011 c102100
c001011 c102101
c001011 c102110
c001011 c110000
c001011 c110001
c001011 c110002
c001011 c110010
c001011 c110011
c001011 c110020
c001011 c110021
c001011 c111000
c001011 c111001
c001011 c111002
c001011 c111010
c001011 c111020
c001011 c111021
c001011 c111022
c001011 c111100
c001011 c111101
c001011 c111102
c001011 c111110
c001011 c111200
c001011 c111210
c001011 c111220
c001011 c200000
c001011 c200001
c001011 a0000000
c001011 a0000001
c001011 a0001000
c001011 a0001100
c001011 a0001101
c001011 a0001102
c001011 a0001110
c001011 a0001111
c001011 a0001120
c001011 a0001121
c001011 a0001122
c001011 a0010000
c001011 a0010010
c001011 a0010011
c010000 c010001
c010000 c010002
c010000 c020000
c010000 c020010
c010000 c100000
c010000 c100001
c010000 c100010
c010000 c100011
c010000 c100020
c010000 c100100
c010000 c100110
c010000 c100111
c010000 c100112
c010000 c101000
c010000 c101010
c010000 c101011
c010000 c101100
c010000 c101101
c010000 c101102
c010000 c101110
c010000 c101111
c010000 c101200
c010000 c101201
c010000 c101202
c010000 c101210
c010000 c101211
c010000 c101212
c010000 c101220
c010000 c102000
c010000 c102001
c010000 c102002
c010000 c102100
c010000 c102101
c010000 c102110
c010000 c110000
c010000 c110001
c010000 c110002
c010000 c110010
c010000 c110011
c010000 c110020
c010000 c110021
c010000 c111000
c010000 c111001
c010000 c111002
c010000 c111010
c010000 c111020
c010000 c111021
c010000 c111022
c010000 c111100
c010000 c111101
c010000 c111102
c010000 c111110
c010000 c111200
c010000 c111210
c010000 c111220
c010000 c200000
c010000 c200001
c010000 a0000000
c010000 a0000001
c010000 a0001000
c010000 a0001100
c010000 a0001101
c010000 a0001102
c010000 a0001110
c010000 a0001111
c010000 a0001120
c010000 a0001121
c010000 a0001122
c010000 a0010000
c010000 a0010010
c010000 a0010011
c010001 c010002
c010001 c020000
c010001 c020010
c010001 c100000
c010001 c100001
c010001 c100010
c010001 c100011
c010001 c100020
c010001 c100100
c010001 c100110
c010001 c100111
c010001 c100112
c010001 c101000
c010001 c101010
c010001 c101011
c010001 c101100
c010001 c101101
c010001 c101102
c010001 c101110
c010001 c101111
c010001 c101200
c010001 c101201
c010001 c101202
c010001 c101210
c010001 c101211
c010001 c101212
c010001 c101220
c010001 c102000
c010001 c102001
c010001 c102002
c010001 c102100
c010001 c102101
c010001 c102110
c010001 c110000
c010001 c110001
c010001 c110002
c010001 c110010
c010001 c110011
c010001 c110020
c010001 c110021
c010001 c111000
c010001 c111001
c010001 c111002
c010001 c111010
c010001 c111020
c010001 c111021
c010001 c111022
c010001 c111100
c010001 c111101
c010001 c111102
c010001 c111110
c010001 c111200
c010001 c111210
c010001 c111220
c010001 c200000
c010001 c200001
c010001 a0000000
c010001 a0000001
c010001 a0001000
c010001 a0001100
c010001 a0001101
c010001 a0001102
c010001 a0001110
c010001 a0001111
c010001 a0001120
c010001 a0001121
c010001 a0001122
c010001 a0010000
c010001 a0010010
c010001 a0010011
c010002 c020000
c010002 c020010
c010002 c100000
c010002 c100001
c010002 c100010
c010002 c100011
c010002 c100020
c010002 c100100
c010002 c100110
c010002 c100111
c010002 c100112
c010002 c101000
c010002 c101010
c010002 c101011
c010002 c101100
c010002 c101101
c010002 c101102
c010002 c101110
c010002 c101111
c010002 c101200
c010002 c101201
c010002 c101202
c010002 c101210
c010002 c101211
c010002 c101212
c010002 c101220
c010002 c102000
c010002 c102001
c010002 c102002
c010002 c102100
c010002 c102101
c010002 c102110
c010002 c110000
c010002 c110001
c010002 c110002
c010002 c110010
c010002 c110011
c010002 c110020
c010002 c110021
c010002 c111000
c010002 c111001
c010002 c111002
c010002 c111010
c010002 c111020
c010002 c111021
c010002 c111022
c010002 c111100
c010002 c111101
c010002 c111102
c010002 c111110
c010002 c111200
c010002 c111210
c010002 c111220
c010002 c200000
c010002 c200001
c010002 a0000000
c010002 a0000001
c010002 a0001000
c010002 a0001100
c010002 a0001101
c010002 a0001102
c010002 a0001110
c010002 a0001111
c010002 a0001120
c010002 a0001121
c010002 a0001122
c010002 a0010000
c010002 a0010010
c010002 a0010011
c020000 c020010
c020000 c100000
c020000 c100001
c020000 c100010
c020000 c100011
c020000 c100020
c020000 c100100
c020000 c100110
c020000 c100111
c020000 c100112
c020000 c101000
c020000 c101010
c020000 c101011
c020000 c101100
c020000 c101101
c020000 c101102
c020000 c101110
c020000 c101111
c020000 c101200
c020000 c101201
c020000 c101202
c020000 c101210
c020000 c101211
c020000 c101212
c020000 c101220
c020000 c102000
c020000 c102001
c020000 c102002
c020000 c102100
c020000 c102101
c020000 c102110
c020000 c110000
c020000 c110001
c020000 c110002
c020000 c110010
c020000 c110011
c020000 c110020
c020000 c110021
c020000 c111000
c020000 c111001
c020000 c111002
c020000 c111010
c020000 c111020
c020000 c111021
c020000 c111022
c020000 c111100
c020000 c111101
c020000 c111102
c020000 c111110
c020000 c111200
c020000 c111210
c020000 c111220
c020000 c200000
c020000 c200001
c020000 a0000000
c020000 a0000001
c020000 a0001000
c020000 a0001100
c020000 a0001101
c020000 a0001102
c020000 a0001110
c020000 a0001111
c020000 a0001120
c020000 a0001121
c020000 a0001122
c020000 a0010000
c020000 a0010010
c020000 a0010011
c020010 c100000
c020010 c100001
c020010 c100010
c020010 c100011
c020010 c100020
c020010 c100100
c020010 c100110
c020010 c100111
c020010 c100112
c020010 c101000
c020010 c101010
c020010 c101011
c020010 c101100
c020010 c101101
c020010 c101102
c020010 c101110
c020010 c101111
c020010 c101200
c020010 c101201
c020010 c101202
c020010 c101210
c020010 c101211
c020010 c101212
c020010 c101220
c020010 c102000
c020010 c102001
c020010 c102002
c020010 c102100
c020010 c102101
c020010 c102110
c020010 c110000
c020010 c110001
c020010 c110002
c020010 c110010
c020010 c110011
c020010 c110020
c020010 c110021
c020010 c111000
c020010 c111001
c020010 c111002
c020010 c111010
c020010 c111020
c020010 c111021
c020010 c111022
c020010 c111100
c020010 c111101
c020010 c111102
c020010 c111110
c020010 c111200
c020010 c111210
c020010 c111220
c020010 c200000
c020010 c200001
c020010 a0000000
c020010 a0000001
c020010 a0001000
c020010 a0001100
c020010 a0001101
c020010 a0001102
c020010 a0001110
c020010 a0001111
c020010 a0001120
c020010 a0001121
c020010 a0001122
c020010 a0010000
c020010 a0010010
c020010 a0010011
c100000 c100001
c100000 c100010
c100000 c100011
c100000 c100020
c100000 c100100
c100000 c100110
c100000 c100111
c100000 c100112
c100000 c101000
c100000 c101010
c100000 c101011
c100000 c101100
c100000 c101101
c100000 c101102
c100000 c101110
c100000 c101111
c100000 c101200
c100000 c101201
c100000 c101202
c100000 c101210
c100000 c101211
c100000 c101212
c100000 c101220
c100000 c102000
c100000 c102001
c100000 c102002
c100000 c102100
c100000 c102101
c100000 c102110
c100000 c110000
c100000 c110001
c100000 c110002
c100000 c110010
c100000 c110011
c100000 c110020
c100000 c110021
c100000 c111000
c100000 c111001
c100000 c111002
c100000 c111010
c100000 c111020
c100000 c111021
c100000 c111022
c100000 c111100
c100000 c111101
c100000 c111102
c100000 c111110
c100000 c111200
c100000 c111210
c100000 c111220
c100000 c200000
c100000 c200001
c100000 a0000000
c100000 a0000001
c100000 a0001000
c100000 a0001100
c100000 a0001101
c100000 a0001102
c100000 a0001110
c100000 a0001111
c100000 a0001120
c100000 a0001121
c100000 a0001122
c100000 a0010000
c100000 a0010010
c100000 a0010011
c100001 c100010
c100001 c100011
c100001 c100020
c100001 c100100
c100001 c100110
c100001 c100111
c100001 c100112
c100001 c101000
c100001 c101010
c100001 c101011
c100001 c101100
c100001 c101101
c100001 c101102
c100001 c101110
c100001 c101111
c100001 c101200
c100001 c101201
c100001 c101202
c100001 c101210
c100001 c101211
c100001 c101212
c100001 c101220
c100001 c102000
c100001 c102001
c100001 c102002
c100001 c102100
c100001 c102101
c100001 c102110
c100001 c110000
c100001 c110001
c100001 c110002
c100001 c110010
c100001 c110011
c100001 c110020
c100001 c110021
c100001 c111000
c100001 c111001
c100001 c111002
c100001 c111010
c100001 c111020
c100001 c111021
c100001 c111022
c100001 c111100
c100001 c111101
c100001 c111102
c100001 c111110
c100001 c111200
c100001 c111210
c100001 c111220
c100001 c200000
c100001 c200001
c100001 a0000000
c100001 a0000001
c100001 a0001000
c100001 a0001100
c100001 a0001101
c100001 a0001102
c100001 a0001110
c100001 a0001111
c100001 a0001120
c100001 a0001121
c100001 a0001122
c100001 a0010000
c100001 a0010010
c100001 a0010011
c100010 c100011
c100010 c100020
c100010 c100100
c100010 c100110
c100010 c100111
c100010 c100112
c100010 c101000
c100010 c101010
c100010 c101011
c100010 c101100
c100010 c101101
c100010 c101102
c100010 c101110
c100010 c101111
c100010 c101200
c100010 c101201
c100010 c101202
c100010 c101210
c100010 c101211
c100010 c101212
c100010 c101220
c100010 c102000
c100010 c102001
c100010 c102002
c100010 c102100
c100010 c102101
c100010 c102110
c100010 c110000
c100010 c110001
c100010 c110002
c100010 c110010
c100010 c110011
c100010 c110020
c100010 c110021
c100010 c111000
c100010 c111001
c100010 c111002
c100010 c111010
c100010 c111020
c100010 c111021
c100010 c111022
c100010 c111100
c100010 c111101
c100010 c111102
c100010 c111110
c100010 c111200
c100010 c111210
c100010 c111220
c100010 c200000
c100010 c200001
c100010 a0000000
c100010 a0000001
c100010 a0001000
c100010 a0001100
c100010 a0001101
c100010 a0001102
c100010 a0001110
c100010 a0001111
c100010 a0001120
c100010 a0001121
c100010 a0001122
c100010 a0010000
c100010 a0010010
c100010 a0010011
c100011 c100020
c100011 c100100
c100011 c100110
c100011 c100111
c100011 c100112
c100011 c101000
c100011 c101010
c100011 c101011
c100011 c101100
c100011 c101101
c100011 c101102
c100011 c101110
c100011 c101111
c100011 c101200
c100011 c101201
c100011 c101202
c100011 c101210
c100011 c101211
c100011 c101212
c100011 c101220
c100011 c102000
c100011 c102001
c100011 c102002
c100011 c102100
c100011 c102101
c100011 c102110
c100011 c110000
c100011 c110001
c100011 c110002
c100011 c110010
c100011 c110011
c100011 c110020
c100011 c110021
c100011 c111000
c100011 c111001
c100011 c111002
c100011 c111010
c100011 c111020
c100011 c111021
c100011 c111022
c100011 c111100
c100011 c111101
c100011 c111102
c100011 c111110
c100011 c111200
c100011 c111210
c100011 c111220
c100011 c200000
c100011 c200001
c100011 a0000000
c100011 a0000001
c100011 a0001000
c100011 a0001100
c100011 a0001101
c100011 a0001102
c100011 a0001110
c100011 a0001111
c100011 a0001120
c100011 a0001121
c100011 a0001122
c100011 a0010000
c100011 a0010010
c100011 a0010011
c100020 c100100
c100020 c100110
c100020 c100111
c100020 c100112
c100020 c101000
c100020 c101010
c100020 c101011
c100020 c101100
c100020 c101101
c100020 c101102
c100020 c101110
c100020 c101111
c100020 c101200
c100020 c101201
c100020 c101202
c100020 c101210
c100020 c101211
c100020 c101212
c100020 c101220
c100020 c102000
c100020 c102001
c100020 c102002
c100020 c102100
c100020 c102101
c100020 c102110
c100020 c110000
c100020 c110001
c100020 c110002
c100020 c110010
c100020 c110011
c100020 c110020
c100020 c110021
c100020 c111000
c100020 c111001
c100020 c111002
c100020 c111010
c100020 c111020
c100020 c111021
c100020 c111022
c100020 c111100
c100020 c111101
c100020 c111102
c100020 c111110
c100020 c111200
c100020 c111210
c100020 c111220
c100020 c200000
c100020 c200001
c100020 a0000000
c100020 a0000001
c100020 a0001000
c100020 a0001100
c100020 a0001101
c100020 a0001102
c100020 a0001110
c100020 a0001111
c100020 a0001120
c100020 a0001121
c100020 a0001122
c100020 a0010000
c100020 a0010010
c100020 a0010011
c100100 c100110
c100100 c100111
c100100 c100112
c100100 c101000
c100100 c101010
c100100 c101011
c100100 c101100
c100100 c101101
c100100 c101102
c100100 c101110
c100100 c101111
c100100 c101200
c100100 c101201
c100100 c101202
c100100 c101210
c100100 c101211
c100100 c101212
c100100 c101220
c100100 c102000
c100100 c102001
c100100 c102002
c100100 c102100
c100100 c102101
c100100 c102110
c100100 c110000
c100100 c110001
c100100 c110002
c100100 c110010
c100100 c110011
c100100 c110020
c100100 c110021
c100100 c111000
c100100 c111001
c100100 c111002
c100100 c111010
c100100 c111020
c100100 c111021
c100100 c111022
c100100 c111100
c100100 c111101
c100100 c111102
c100100 c111110
c100100 c111200
c100100 c111210
c100100 c111220
c100100 c200000
c100100 c200001
c100100 a0000000
c100100 a0000001
c100100 a0001000
c100100 a0001100
c100100 a0001101
c100100 a0001102
c100100 a0001110
c100100 a0001111
c100100 a0001120
c100100 a0001121
c100100 a0001122
c100100 a0010000
c100100 a0010010
c100100 a0010011
c100110 c100111
c100110 c100112
c100110 c101000
c100110 c101010
c100110 c101011
c100110 c101100
c100110 c101101
c100110 c101102
c100110 c101110
c100110 c101111
c100110 c101200
c100110 c101201
c100110 c101202
c100110 c101210
c100110 c101211
c100110 c101212
c100110 c101220
c100110 c102000
c100110 c102001
c100110 c102002
c100110 c102100
c100110 c102101
c100110 c102110
c100110 c110000
c100110 c110001
c100110 c110002
c100110 c110010
c100110 c110011
c100110 c110020
c100110 c110021
c100110 c111000
c100110 c111001
c100110 c111002
c100110 c111010
c100110 c111020
c100110 c111021
c100110 c111022
c100110 c111100
c100110 c111101
c100110 c111102
c100110 c111110
c100110 c111200
c100110 c111210
c100110 c111220
c100110 c200000
c100110 c200001
c100110 a0000000
c100110 a0000001
c100110 a0001000
c100110 a0001100
c100110 a0001101
c100110 a0001102
c100110 a0001110
c100110 a0001111
c100110 a0001120
c100110 a0001121
c100110 a0001122
c100110 a0010000
c100110 a0010010
c100110 a0010011
c100111 c100112
c100111 c101000
c100111 c101010
c100111 c101011
c100111 c101100
c100111 c101101
c100111 c101102
c100111 c101110
c100111 c101111
c100111 c101200
c100111 c101201
c100111 c101202
c100111 c101210
c100111 c101211
c100111 c101212
c100111 c101220
c100111 c102000
c100111 c102001
c100111 c102002
c100111 c102100
c100111 c102101
c100111 c102110
c100111 c110000
c100111 c110001
c100111 c110002
c100111 c110010
c100111 c110011
c100111 c110020
c100111 c110021
c100111 c111000
c100111 c111001
c100111 c111002
c100111 c111010
c100111 c111020
c100111 c111021
c100111 c111022
c100111 c111100
c100111 c111101
c100111 c111102
c100111 c111110
c100111 c111200
c100111 c111210
c100111 c111220
c100111 c200000
c100111 c200001
c100111 a0000000
c100111 a0000001
c100111 a0001000
c100111 a0001100
c100111 a0001101
c100111 a0001102
c100111 a0001110
c100111 a0001111
c100111 a0001120
c100111 a0001121
c100111 a0001122
c100111 a0010000
c100111 a0010010
c100111 a0010011
c100112 c101000
c100112 c101010
c100112 c101011
c100112 c101100
c100112 c101101
c100112 c101102
c100112 c101110
c100112 c101111
c100112 c101200
c100112 c101201
c100112 c101202
c100112 c101210
c100112 c101211
c100112 c101212
c100112 c101220
c100112 c102000
c100112 c102001
c100112 c102002
c100112 c102100
c100112 c102101
c100112 c102110
c100112 c110000
c100112 c110001
c100112 c110002
c100112 c110010
c100112 c110011
c100112 c110020
c100112 c110021
c100112 c111000
c100112 c111001
c100112 c111002
c100112 c111010
c100112 c111020
c100112 c111021
c100112 c111022
c100112 c111100
c100112 c111101
c100112 c111102
c100112 c111110
c100112 c111200
c100112 c111210
c100112 c111220
c100112 c200000
c100112 c200001
c100112 a0000000
c100112 a0000001
c100112 a0001000
c100112 a0001100
c100112 a0001101
c100112 a0001102
c100112 a0001110
c100112 a0001111
c100112 a0001120
c100112 a0001121
c100112 a0001122
c100112 a0010000
c100112 a0010010
c100112 a0010011
c101000 c101010
c101000 c101011
c101000 c101100
c101000 c101101
c101000 c101102
c101000 c101110
c101000 c101111
c101000 c101200
c101000 c101201
c101000 c101202
c101000 c101210
c101000 c101211
c101000 c101212
c101000 c101220
c101000 c102000
c101000 c102001
c101000 c102002
c101000 c102100
c101000 c102101
c101000 c102110
c101000 c110000
c101000 c110001
c101000 c110002
c101000 c110010
c101000 c110011
c101000 c110020
c101000 c110021
c101000 c111000
c101000 c111001
c101000 c111002
c101000 c111010
c101000 c111020
c101000 c111021
c101000 c111022
c101000 c111100
c101000 c111101
c101000 c111102
c101000 c111110
c101000 c111200
c101000 c111210
c101000 c111220
c101000 c200000
c101000 c200001
c101000 a0000000
c101000 a0000001
c101000 a0001000
c101000 a0001100
c101000 a0001101
c101000 a0001102
c101000 a0001110
c101000 a0001111
c101000 a0001120
c101000 a0001121
c101000 a0001122
c101000 a0010000
c101000 a0010010
c101000 a0010011
c101010 c101011
c101010 c101100
c101010 c101101
c101010 c101102
c101010 c101110
c101010 c101111
c101010 c101200
c101010 c101201
c101010 c101202
c101010 c101210
c101010 c101211
c101010 c101212
c101010 c101220
c101010 c102000
c101010 c102001
c101010 c102002
c101010 c102100
c101010 c102101
c101010 c102110
c101010 c110000
c101010 c110001
c101010 c110002
c101010 c110010
c101010 c110011
c101010 c110020
c101010 c110021
c101010 c111000
c101010 c111001
c101010 c111002
c101010 c111010
c101010 c111020
c101010 c111021
c101010 c111022
c101010 c111100
c101010 c111101
c101010 c111102
c101010 c111110
c101010 c111200
c101010 c111210
c101010 c111220
c101010 c200000
c101010 c200001
c101010 a0000000
c101010 a0000001
c101010 a0001000
c101010 a0001100
