a0 a
b0001000 b0101000
b0001000 b0101001
b0001000 b0101002
b0001000 b0101010
b0001000 b0101011
b0001000 b0101012
b0001000 b0101020
b0001000 b0101021
b0001000 c0000000
b0001000 c0000001
b0001000 c0000002
b0001000 c0000010
b0001000 c0000011
b0001000 c0000100
b0001000 c0000101
b0001000 c0010000
b0001000 c0010001
b0001000 c0010010
b0001000 c0010020
b0001000 c0010021
b0001000 c0011000
b0001000 c0011001
b0001000 c0011002
b0001000 c0011100
b0001000 a00000000
b0001000 a00000001
b0001000 a00000002
b0001000 a00000100
b0001000 a00000110
b0001000 a00000111
b0001000 a00001000
b0001000 a00001010
b0001000 a00001011
b0001000 a00001020
b0001000 a00001021
b0001000 a00001022
b0001000 a00001100
b0001000 a00001101
b0001000 a00001110
b0001000 a00001120
b0001000 a00001121
b0001000 a00001122
b0001000 a00002000
b0001000 a00002001
b0001000 a00002100
b0001000 a00002110
b0001000 a00010000
b0001000 a00010001
b0001000 a00010010
b0001000 a00010011
b0001000 a00010100
b0001000 a00010110
b0001000 a00010111
b0001000 a00010112
b0001000 a00011000
b0001000 a00011010
b0001000 a00011011
b0001000 a00011020
b0001000 a00011021
b0001000 a00011100
b0001000 a00011200
b0001000 a00011210
b0001000 a00011211
b0001000 a00011220
b0001000 a00011221
b0001000 a00012000
b0001000 a00012100
b0001000 a00012101
b0001000 a00012102
b0001000 a00012110
b0001000 a00020000
b0001000 a00020001
b0001000 a00020010
b0001000 a00021000
b0001000 a00021001
b0001000 a00021002
b0001000 a00021010
b0001000 a00021011
b0001000 a00021020
b0001000 a00021100
b0001000 a00021101
b0001001 b0001002
b0001001 b0001010
b0001001 b0001020
b0001001 b0002000
b0001001 b0002001
b0001001 b0002010
b0001001 b0002020
b0001001 b0002021
b0001001 b0100000
b0001001 b0100001
b0001001 b0100010
b0001001 b0100100
b0001001 b0100101
b0001001 b0100110
b0001001 b0101000
b0001001 b0101001
b0001001 b0101002
b0001001 b0101010
b0001001 b0101011
b0001001 b0101012
b0001001 b0101020
b0001001 b0101021
b0001001 c0000000
b0001001 c0000001
b0001001 c0000002
b0001001 c0000010
b0001001 c0000011
b0001001 c0000100
b0001001 c0000101
b0001001 c0010000
b0001001 c0010001
b0001001 c0010010
b0001001 c0010020
b0001001 c0010021
b0001001 c0011000
b0001001 c0011001
b0001001 c0011002
b0001001 c0011100
b0001001 a00000000
b0001001 a00000001
b0001001 a00000002
b0001001 a00000100
b0001001 a00000110
b0001001 a00000111
b0001001 a00001000
b0001001 a00001010
b0001001 a00001011
b0001001 a00001020
b0001001 a00001021
b0001001 a00001022
b0001001 a00001100
b0001001 a00001101
b0001001 a00001110
b0001001 a00001120
b0001001 a00001121
b0001001 a00001122
b0001001 a00002000
b0001001 a00002001
b0001001 a00002100
b0001001 a00002110
b0001001 a00010000
b0001001 a00010001
b0001001 a00010010
b0001001 a00010011
b0001001 a00010100
b0001001 a00010110
b0001001 a00010111
b0001001 a00010112
b0001001 a00011000
b0001001 a00011010
b0001001 a00011011
b0001001 a00011020
b0001001 a00011021
b0001001 a00011100
b0001001 a00011200
b0001001 a00011210
b0001001 a00011211
b0001001 a00011220
b0001001 a00011221
b0001001 a00012000
b0001001 a00012100
b0001001 a00012101
b0001001 a00012102
b0001001 a00012110
b0001001 a00020000
b0001001 a00020001
b0001001 a00020010
b0001001 a00021000
b0001001 a00021001
b0001001 a00021002
b0001001 a00021010
b0001001 a00021011
b0001001 a00021020
b0001001 a00021100
b0001001 a00021101
b0001002 b0001010
b0001002 b0001020
b0001002 b0002000
b0001002 b0002001
b0001002 b0002010
b0001002 b0002020
b0001002 b0002021
b0001002 b0100000
b0001002 b0100001
b0001002 b0100010
b0001002 b0100100
b0001002 b0100101
b0001002 b0100110
b0001002 b0101000
b0001002 b0101001
b0001002 b0101002
b0001002 b0101010
b0001002 b0101011
b0001002 b0101012
b0001002 b0101020
b0001002 b0101021
b0001002 c0000000
b0001002 c0000001
b0001002 c0000002
b0001002 c0000010
b0001002 c0000011
b0001002 c0000100
b0001002 c0000101
b0001002 c0010000
b0001002 c0010001
b0001002 c0010010
b0001002 c0010020
b0001002 c0010021
b0001002 c0011000
b0001002 c0011001
b0001002 c0011002
b0001002 c0011100
b0001002 a00000000
b0001002 a00000001
b0001002 a00000002
b0001002 a00000100
b0001002 a00000110
b0001002 a00000111
b0001002 a00001000
b0001002 a00001010
b0001002 a00001011
b0001002 a00001020
b0001002 a00001021
b0001002 a00001022
b0001002 a00001100
b0001002 a00001101
b0001002 a00001110
b0001002 a00001120
b0001002 a00001121
b0001002 a00001122
b0001002 a00002000
b0001002 a00002001
b0001002 a00002100
b0001002 a00002110
b0001002 a00010000
b0001002 a00010001
b0001002 a00010010
b0001002 a00010011
b0001002 a00010100
b0001002 a00010110
b0001002 a00010111
b0001002 a00010112
b0001002 a00011000
b0001002 a00011010
b0001002 a00011011
b0001002 a00011020
b0001002 a00011021
b0001002 a00011100
b0001002 a00011200
b0001002 a00011210
b0001002 a00011211
b0001002 a00011220
b0001002 a00011221
b0001002 a00012000
b0001002 a00012100
b0001002 a00012101
b0001002 a00012102
b0001002 a00012110
b0001002 a00020000
b0001002 a00020001
b0001002 a00020010
b0001002 a00021000
b0001002 a00021001
b0001002 a00021002
b0001002 a00021010
b0001002 a00021011
b0001002 a00021020
b0001002 a00021100
b0001002 a00021101
b0001010 b0001020
b0001010 b0002000
b0001010 b0002001
b0001010 b0002010
b0001010 b0002020
b0001010 b0002021
b0001010 b0100000
b0001010 b0100001
b0001010 b0100010
b0001010 b0100100
b0001010 b0100101
b0001010 b0100110
b0001010 b0101000
b0001010 b0101001
b0001010 b0101002
b0001010 b0101010
b0001010 b0101011
b0001010 b0101012
b0001010 b0101020
b0001010 b0101021
b0001010 c0000000
b0001010 c0000001
b0001010 c0000002
b0001010 c0000010
b0001010 c0000011
b0001010 c0000100
b0001010 c0000101
b0001010 c0010000
b0001010 c0010001
b0001010 c0010010
b0001010 c0010020
b0001010 c0010021
b0001010 c0011000
b0001010 c0011001
b0001010 c0011002
b0001010 c0011100
b0001010 a00000000
b0001010 a00000001
b0001010 a00000002
b0001010 a00000100
b0001010 a00000110
b0001010 a00000111
b0001010 a00001000
b0001010 a00001010
b0001010 a00001011
b0001010 a00001020
b0001010 a00001021
b0001010 a00001022
b0001010 a00001100
b0001010 a00001101
b0001010 a00001110
b0001010 a00001120
b0001010 a00001121
b0001010 a00001122
b0001010 a00002000
b0001010 a00002001
b0001010 a00002100
b0001010 a00002110
b0001010 a00010000
b0001010 a00010001
b0001010 a00010010
b0001010 a00010011
b0001010 a00010100
b0001010 a00010110
b0001010 a00010111
b0001010 a00010112
b0001010 a00011000
b0001010 a00011010
b0001010 a00011011
b0001010 a00011020
b0001010 a00011021
b0001010 a00011100
b0001010 a00011200
b0001010 a00011210
b0001010 a00011211
b0001010 a00011220
b0001010 a00011221
b0001010 a00012000
b0001010 a00012100
b0001010 a00012101
b0001010 a00012102
b0001010 a00012110
b0001010 a00020000
b0001010 a00020001
b0001010 a00020010
b0001010 a00021000
b0001010 a00021001
b0001010 a00021002
b0001010 a00021010
b0001010 a00021011
b0001010 a00021020
b0001010 a00021100
b0001010 a00021101
b0001020 b0002000
b0001020 b0002001
b0001020 b0002010
b0001020 b0002020
b0001020 b0002021
b0001020 b0100000
b0001020 b0100001
b0001020 b0100010
b0001020 b0100100
b0001020 b0100101
b0001020 b0100110
b0001020 b0101000
b0001020 b0101001
b0001020 b0101002
b0001020 b0101010
b0001020 b0101011
b0001020 b0101012
b0001020 b0101020
b0001020 b0101021
b0001020 c0000000
b0001020 c0000001
b0001020 c0000002
b0001020 c0000010
b0001020 c0000011
b0001020 c0000100
b0001020 c0000101
b0001020 c0010000
b0001020 c0010001
b0001020 c0010010
b0001020 c0010020
b0001020 c0010021
b0001020 c0011000
b0001020 c0011001
b0001020 c0011002
b0001020 c0011100
b0001020 a00000000
b0001020 a00000001
b0001020 a00000002
b0001020 a00000100
b0001020 a00000110
b0001020 a00000111
b0001020 a00001000
b0001020 a00001010
b0001020 a00001011
b0001020 a00001020
b0001020 a00001021
b0001020 a00001022
b0001020 a00001100
b0001020 a00001101
b0001020 a00001110
b0001020 a00001120
b0001020 a00001121
b0001020 a00001122
b0001020 a00002000
b0001020 a00002001
b0001020 a00002100
b0001020 a00002110
b0001020 a00010000
b0001020 a00010001
b0001020 a00010010
b0001020 a00010011
b0001020 a00010100
b0001020 a00010110
b0001020 a00010111
b0001020 a00010112
b0001020 a00011000
b0001020 a00011010
b0001020 a00011011
b0001020 a00011020
b0001020 a00011021
b0001020 a00011100
b0001020 a00011200
b0001020 a00011210
b0001020 a00011211
b0001020 a00011220
b0001020 a00011221
b0001020 a00012000
b0001020 a00012100
b0001020 a00012101
b0001020 a00012102
b0001020 a00012110
b0001020 a00020000
b0001020 a00020001
b0001020 a00020010
b0001020 a00021000
b0001020 a00021001
b0001020 a00021002
b0001020 a00021010
b0001020 a00021011
b0001020 a00021020
b0001020 a00021100
b0001020 a00021101
b0002000 b0002001
b0002000 b0002010
b0002000 b0002020
b0002000 b0002021
b0002000 b0100000
b0002000 b0100001
b0002000 b0100010
b0002000 b0100100
b0002000 b0100101
b0002000 b0100110
b0002000 b0101000
b0002000 b0101001
b0002000 b0101002
b0002000 b0101010
b0002000 b0101011
b0002000 b0101012
b0002000 b0101020
b0002000 b0101021
b0002000 c0000000
b0002000 c0000001
b0002000 c0000002
b0002000 c0000010
b0002000 c0000011
b0002000 c0000100
b0002000 c0000101
b0002000 c0010000
b0002000 c0010001
b0002000 c0010010
b0002000 c0010020
b0002000 c0010021
b0002000 c0011000
b0002000 c0011001
b0002000 c0011002
b0002000 c0011100
b0002000 a00000000
b0002000 a00000001
b0002000 a00000002
b0002000 a00000100
b0002000 a00000110
b0002000 a00000111
b0002000 a00001000
b0002000 a00001010
b0002000 a00001011
b0002000 a00001020
b0002000 a00001021
b0002000 a00001022
b0002000 a00001100
b0002000 a00001101
b0002000 a00001110
b0002000 a00001120
b0002000 a00001121
b0002000 a00001122
b0002000 a00002000
b0002000 a00002001
b0002000 a00002100
b0002000 a00002110
b0002000 a00010000
b0002000 a00010001
b0002000 a00010010
b0002000 a00010011
b0002000 a00010100
b0002000 a00010110
b0002000 a00010111
b0002000 a00010112
b0002000 a00011000
b0002000 a00011010
b0002000 a00011011
b0002000 a00011020
b0002000 a00011021
b0002000 a00011100
b0002000 a00011200
b0002000 a00011210
b0002000 a00011211
b0002000 a00011220
b0002000 a00011221
b0002000 a00012000
b0002000 a00012100
b0002000 a00012101
b0002000 a00012102
b0002000 a00012110
b0002000 a00020000
b0002000 a00020001
b0002000 a00020010
b0002000 a00021000
b0002000 a00021001
b0002000 a00021002
b0002000 a00021010
b0002000 a00021011
b0002000 a00021020
b0002000 a00021100
b0002000 a00021101
b0002001 b0002010
b0002001 b0002020
b0002001 b0002021
b0002001 b0100000
b0002001 b0100001
b0002001 b0100010
b0002001 b0100100
b0002001 b0100101
b0002001 b0100110
b0002001 b0101000
b0002001 b0101001
b0002001 b0101002
b0002001 b0101010
b0002001 b0101011
b0002001 b0101012
b0002001 b0101020
b0002001 b0101021
b0002001 c0000000
b0002001 c0000001
b0002001 c0000002
b0002001 c0000010
b0002001 c0000011
b0002001 c0000100
b0002001 c0000101
b0002001 c0010000
b0002001 c0010001
b0002001 c0010010
b0002001 c0010020
b0002001 c0010021
b0002001 c0011000
b0002001 c0011001
b0002001 c0011002
b0002001 c0011100
b0002001 a00000000
b0002001 a00000001
b0002001 a00000002
b0002001 a00000100
b0002001 a00000110
b0002001 a00000111
b0002001 a00001000
b0002001 a00001010
b0002001 a00001011
b0002001 a00001020
b0002001 a00001021
b0002001 a00001022
b0002001 a00001100
b0002001 a00001101
b0002001 a00001110
b0002001 a00001120
b0002001 a00001121
b0002001 a00001122
b0002001 a00002000
b0002001 a00002001
b0002001 a00002100
b0002001 a00002110
b0002001 a00010000
b0002001 a00010001
b0002001 a00010010
b0002001 a00010011
b0002001 a00010100
b0002001 a00010110
b0002001 a00010111
b0002001 a00010112
b0002001 a00011000
b0002001 a00011010
b0002001 a00011011
b0002001 a00011020
b0002001 a00011021
b0002001 a00011100
b0002001 a00011200
b0002001 a00011210
b0002001 a00011211
b0002001 a00011220
b0002001 a00011221
b0002001 a00012000
b0002001 a00012100
b0002001 a00012101
b0002001 a00012102
b0002001 a00012110
b0002001 a00020000
b0002001 a00020001
b0002001 a00020010
b0002001 a00021000
b0002001 a00021001
b0002001 a00021002
b0002001 a00021010
b0002001 a00021011
b0002001 a00021020
b0002001 a00021100
b0002001 a00021101
b0002010 b0002020
b0002010 b0002021
b0002010 b0100000
b0002010 b0100001
b0002010 b0100010
b0002010 b0100100
b0002010 b0100101
b0002010 b0100110
b0002010 b0101000
b0002010 b0101001
b0002010 b0101002
b0002010 b0101010
b0002010 b0101011
b0002010 b0101012
b0002010 b0101020
b0002010 b0101021
b0002010 c0000000
b0002010 c0000001
b0002010 c0000002
b0002010 c0000010
b0002010 c0000011
b0002010 c0000100
b0002010 c0000101
b0002010 c0010000
b0002010 c0010001
b0002010 c0010010
b0002010 c0010020
b0002010 c0010021
b0002010 c0011000
b0002010 c0011001
b0002010 c0011002
b0002010 c0011100
b0002010 a00000000
b0002010 a00000001
b0002010 a00000002
b0002010 a00000100
b0002010 a00000110
b0002010 a00000111
b0002010 a00001000
b0002010 a00001010
b0002010 a00001011
b0002010 a00001020
b0002010 a00001021
b0002010 a00001022
b0002010 a00001100
b0002010 a00001101
b0002010 a00001110
b0002010 a00001120
b0002010 a00001121
b0002010 a00001122
b0002010 a00002000
b0002010 a00002001
b0002010 a00002100
b0002010 a00002110
b0002010 a00010000
b0002010 a00010001
b0002010 a00010010
b0002010 a00010011
b0002010 a00010100
b0002010 a00010110
b0002010 a00010111
b0002010 a00010112
b0002010 a00011000
b0002010 a00011010
b0002010 a00011011
b0002010 a00011020
b0002010 a00011021
b0002010 a00011100
b0002010 a00011200
b0002010 a00011210
b0002010 a00011211
b0002010 a00011220
b0002010 a00011221
b0002010 a00012000
b0002010 a00012100
b0002010 a00012101
b0002010 a00012102
b0002010 a00012110
b0002010 a00020000
b0002010 a00020001
b0002010 a00020010
b0002010 a00021000
b0002010 a00021001
b0002010 a00021002
b0002010 a00021010
b0002010 a00021011
b0002010 a00021020
b0002010 a00021100
b0002010 a00021101
b0002020 b0002021
b0002020 b0100000
b0002020 b0100001
b0002020 b0100010
b0002020 b0100100
b0002020 b0100101
b0002020 b0100110
b0002020 b0101000
b0002020 b0101001
b0002020 b0101002
b0002020 b0101010
b0002020 b0101011
b0002020 b0101012
b0002020 b0101020
b0002020 b0101021
b0002020 c0000000
b0002020 c0000001
b0002020 c0000002
b0002020 c0000010
b0002020 c0000011
b0002020 c0000100
b0002020 c0000101
b0002020 c0010000
b0002020 c0010001
b0002020 c0010010
b0002020 c0010020
b0002020 c0010021
b0002020 c0011000
b0002020 c0011001
b0002020 c0011002
b0002020 c0011100
b0002020 a00000000
b0002020 a00000001
b0002020 a00000002
b0002020 a00000100
b0002020 a00000110
b0002020 a00000111
b0002020 a00001000
b0002020 a00001010
b0002020 a00001011
b0002020 a00001020
b0002020 a00001021
b0002020 a00001022
b0002020 a00001100
b0002020 a00001101
b0002020 a00001110
b0002020 a00001120
b0002020 a00001121
b0002020 a00001122
b0002020 a00002000
b0002020 a00002001
b0002020 a00002100
b0002020 a00002110
b0002020 a00010000
b0002020 a00010001
b0002020 a00010010
b0002020 a00010011
b0002020 a00010100
b0002020 a00010110
b0002020 a00010111
b0002020 a00010112
b0002020 a00011000
b0002020 a00011010
b0002020 a00011011
b0002020 a00011020
b0002020 a00011021
b0002020 a00011100
b0002020 a00011200
b0002020 a00011210
b0002020 a00011211
b0002020 a00011220
b0002020 a00011221
b0002020 a00012000
b0002020 a00012100
b0002020 a00012101
b0002020 a00012102
b0002020 a00012110
b0002020 a00020000
b0002020 a00020001
b0002020 a00020010
b0002020 a00021000
b0002020 a00021001
b0002020 a00021002
b0002020 a00021010
b0002020 a00021011
b0002020 a00021020
b0002020 a00021100
b0002020 a00021101
b0002021 b0100000
b0002021 b0100001
b0002021 b0100010
b0002021 b0100100
b0002021 b0100101
b0002021 b0100110
b0002021 b0101000
b0002021 b0101001
b0002021 b0101002
b0002021 b0101010
b0002021 b0101011
b0002021 b0101012
b0002021 b0101020
b0002021 b0101021
b0002021 c0000000
b0002021 c0000001
b0002021 c0000002
b0002021 c0000010
b0002021 c0000011
b0002021 c0000100
b0002021 c0000101
b0002021 c0010000
b0002021 c0010001
b0002021 c0010010
b0002021 c0010020
b0002021 c0010021
b0002021 c0011000
b0002021 c0011001
b0002021 c0011002
b0002021 c0011100
b0002021 a00000000
b0002021 a00000001
b0002021 a00000002
b0002021 a00000100
b0002021 a00000110
b0002021 a00000111
b0002021 a00001000
b0002021 a00001010
b0002021 a00001011
b0002021 a00001020
b0002021 a00001021
b0002021 a00001022
b0002021 a00001100
b0002021 a00001101
b0002021 a00001110
b0002021 a00001120
b0002021 a00001121
b0002021 a00001122
b0002021 a00002000
b0002021 a00002001
b0002021 a00002100
b0002021 a00002110
b0002021 a00010000
b0002021 a00010001
b0002021 a00010010
b0002021 a00010011
b0002021 a00010100
b0002021 a00010110
b0002021 a00010111
b0002021 a00010112
b0002021 a00011000
b0002021 a00011010
b0002021 a00011011
b0002021 a00011020
b0002021 a00011021
b0002021 a00011100
b0002021 a00011200
b0002021 a00011210
b0002021 a00011211
b0002021 a00011220
b0002021 a00011221
b0002021 a00012000
b0002021 a00012100
b0002021 a00012101
b0002021 a00012102
b0002021 a00012110
b0002021 a00020000
b0002021 a00020001
b0002021 a00020010
b0002021 a00021000
b0002021 a00021001
b0002021 a00021002
b0002021 a00021010
b0002021 a00021011
b0002021 a00021020
b0002021 a00021100
b0002021 a00021101
b0100000 b0100001
b0100000 b0100010
b0100000 b0100100
b0100000 b0100101
b0100000 b0100110
b0100000 b0101000
b0100000 b0101001
b0100000 b0101002
b0100000 b0101010
b0100000 b0101011
b0100000 b0101012
b0100000 b0101020
b0100000 b0101021
b0100000 c0000000
b0100000 c0000001
b0100000 c0000002
b0100000 c0000010
b0100000 c0000011
b0100000 c0000100
b0100000 c0000101
b0100000 c0010000
b0100000 c0010001
b0100000 c0010010
b0100000 c0010020
b0100000 c0010021
b0100000 c0011000
b0100000 c0011001
b0100000 c0011002
b0100000 c0011100
b0100000 a00000000
b0100000 a00000001
b0100000 a00000002
b0100000 a00000100
b0100000 a00000110
b0100000 a00000111
b0100000 a00001000
b0100000 a00001010
b0100000 a00001011
b0100000 a00001020
b0100000 a00001021
b0100000 a00001022
b0100000 a00001100
b0100000 a00001101
b0100000 a00001110
b0100000 a00001120
b0100000 a00001121
b0100000 a00001122
b0100000 a00002000
b0100000 a00002001
b0100000 a00002100
b0100000 a00002110
b0100000 a00010000
b0100000 a00010001
b0100000 a00010010
b0100000 a00010011
b0100000 a00010100
b0100000 a00010110
b0100000 a00010111
b0100000 a00010112
b0100000 a00011000
b0100000 a00011010
b0100000 a00011011
b0100000 a00011020
b0100000 a00011021
b0100000 a00011100
b0100000 a00011200
b0100000 a00011210
b0100000 a00011211
b0100000 a00011220
b0100000 a00011221
b0100000 a00012000
b0100000 a00012100
b0100000 a00012101
b0100000 a00012102
b0100000 a00012110
b0100000 a00020000
b0100000 a00020001
b0100000 a00020010
b0100000 a00021000
b0100000 a00021001
b0100000 a00021002
b0100000 a00021010
b0100000 a00021011
b0100000 a00021020
b0100000 a00021100
b0100000 a00021101
b0100001 b0100010
b0100001 b0100100
b0100001 b0100101
b0100001 b0100110
b0100001 b0101000
b0100001 b0101001
b0100001 b0101002
b0100001 b0101010
b0100001 b0101011
b0100001 b0101012
b0100001 b0101020
b0100001 b0101021
b0100001 c0000000
b0100001 c0000001
b0100001 c0000002
b0100001 c0000010
b0100001 c0000011
b0100001 c0000100
b0100001 c0000101
b0100001 c0010000
b0100001 c0010001
b0100001 c0010010
b0100001 c0010020
b0100001 c0010021
b0100001 c0011000
b0100001 c0011001
b0100001 c0011002
b0100001 c0011100
b0100001 a00000000
b0100001 a00000001
b0100001 a00000002
b0100001 a00000100
b0100001 a00000110
b0100001 a00000111
b0100001 a00001000
b0100001 a00001010
b0100001 a00001011
b0100001 a00001020
b0100001 a00001021
b0100001 a00001022
b0100001 a00001100
b0100001 a00001101
b0100001 a00001110
b0100001 a00001120
b0100001 a00001121
b0100001 a00001122
b0100001 a00002000
b0100001 a00002001
b0100001 a00002100
b0100001 a00002110
b0100001 a00010000
b0100001 a00010001
b0100001 a00010010
b0100001 a00010011
b0100001 a00010100
b0100001 a00010110
b0100001 a00010111
b0100001 a00010112
b0100001 a00011000
b0100001 a00011010
b0100001 a00011011
b0100001 a00011020
b0100001 a00011021
b0100001 a00011100
b0100001 a00011200
b0100001 a00011210
b0100001 a00011211
b0100001 a00011220
b0100001 a00011221
b0100001 a00012000
b0100001 a00012100
b0100001 a00012101
b0100001 a00012102
b0100001 a00012110
b0100001 a00020000
b0100001 a00020001
b0100001 a00020010
b0100001 a00021000
b0100001 a00021001
b0100001 a00021002
b0100001 a00021010
b0100001 a00021011
b0100001 a00021020
b0100001 a00021100
b0100001 a00021101
b0100010 b0100100
b0100010 b0100101
b0100010 b0100110
b0100010 b0101000
b0100010 b0101001
b0100010 b0101002
b0100010 b0101010
b0100010 b0101011
b0100010 b0101012
b0100010 b0101020
b0100010 b0101021
b0100010 c0000000
b0100010 c0000001
b0100010 c0000002
b0100010 c0000010
b0100010 c0000011
b0100010 c0000100
b0100010 c0000101
b0100010 c0010000
b0100010 c0010001
b0100010 c0010010
b0100010 c0010020
b0100010 c0010021
b0100010 c0011000
b0100010 c0011001
b0100010 c0011002
b0100010 c0011100
b0100010 a00000000
b0100010 a00000001
b0100010 a00000002
b0100010 a00000100
b0100010 a00000110
b0100010 a00000111
b0100010 a00001000
b0100010 a00001010
b0100010 a00001011
b0100010 a00001020
b0100010 a00001021
b0100010 a00001022
b0100010 a00001100
b0100010 a00001101
b0100010 a00001110
b0100010 a00001120
b0100010 a00001121
b0100010 a00001122
b0100010 a00002000
b0100010 a00002001
b0100010 a00002100
b0100010 a00002110
b0100010 a00010000
b0100010 a00010001
b0100010 a00010010
b0100010 a00010011
b0100010 a00010100
b0100010 a00010110
b0100010 a00010111
b0100010 a00010112
b0100010 a00011000
b0100010 a00011010
b0100010 a00011011
b0100010 a00011020
b0100010 a00011021
b0100010 a00011100
b0100010 a00011200
b0100010 a00011210
b0100010 a00011211
b0100010 a00011220
b0100010 a00011221
b0100010 a00012000
b0100010 a00012100
b0100010 a00012101
b0100010 a00012102
b0100010 a00012110
b0100010 a00020000
b0100010 a00020001
b0100010 a00020010
b0100010 a00021000
b0100010 a00021001
b0100010 a00021002
b0100010 a00021010
b0100010 a00021011
b0100010 a00021020
b0100010 a00021100
b0100010 a00021101
b0100100 b0100101
b0100100 b0100110
b0100100 b0101000
b0100100 b0101001
b0100100 b0101002
b0100100 b0101010
b0100100 b0101011
b0100100 b0101012
b0100100 b0101020
b0100100 b0101021
b0100100 c0000000
b0100100 c0000001
b0100100 c0000002
b0100100 c0000010
b0100100 c0000011
b0100100 c0000100
b0100100 c0000101
b0100100 c0010000
b0100100 c0010001
b0100100 c0010010
b0100100 c0010020
b0100100 c0010021
b0100100 c0011000
b0100100 c0011001
b0100100 c0011002
b0100100 c0011100
b0100100 a00000000
b0100100 a00000001
b0100100 a00000002
b0100100 a00000100
b0100100 a00000110
b0100100 a00000111
b0100100 a00001000
b0100100 a00001010
b0100100 a00001011
b0100100 a00001020
b0100100 a00001021
b0100100 a00001022
b0100100 a00001100
b0100100 a00001101
b0100100 a00001110
b0100100 a00001120
b0100100 a00001121
b0100100 a00001122
b0100100 a00002000
b0100100 a00002001
b0100100 a00002100
b0100100 a00002110
b0100100 a00010000
b0100100 a00010001
b0100100 a00010010
b0100100 a00010011
b0100100 a00010100
b0100100 a00010110
b0100100 a00010111
b0100100 a00010112
b0100100 a00011000
b0100100 a00011010
b0100100 a00011011
b0100100 a00011020
b0100100 a00011021
b0100100 a00011100
b0100100 a00011200
b0100100 a00011210
b0100100 a00011211
b0100100 a00011220
b0100100 a00011221
b0100100 a00012000
b0100100 a00012100
b0100100 a00012101
b0100100 a00012102
b0100100 a00012110
b0100100 a00020000
b0100100 a00020001
b0100100 a00020010
b0100100 a00021000
b0100100 a00021001
b0100100 a00021002
b0100100 a00021010
b0100100 a00021011
b0100100 a00021020
b0100100 a00021100
b0100100 a00021101
b0100101 b0100110
b0100101 b0101000
b0100101 b0101001
b0100101 b0101002
b0100101 b0101010
b0100101 b0101011
b0100101 b0101012
b0100101 b0101020
b0100101 b0101021
b0100101 c0000000
b0100101 c0000001
b0100101 c0000002
b0100101 c0000010
b0100101 c0000011
b0100101 c0000100
b0100101 c0000101
b0100101 c0010000
b0100101 c0010001
b0100101 c0010010
b0100101 c0010020
b0100101 c0010021
b0100101 c0011000
b0100101 c0011001
b0100101 c0011002
b0100101 c0011100
b0100101 a00000000
b0100101 a00000001
b0100101 a00000002
b0100101 a00000100
b0100101 a00000110
b0100101 a00000111
b0100101 a00001000
b0100101 a00001010
b0100101 a00001011
b0100101 a00001020
b0100101 a00001021
b0100101 a00001022
b0100101 a00001100
b0100101 a00001101
b0100101 a00001110
b0100101 a00001120
b0100101 a00001121
b0100101 a00001122
b0100101 a00002000
b0100101 a00002001
b0100101 a00002100
b0100101 a00002110
b0100101 a00010000
b0100101 a00010001
b0100101 a00010010
b0100101 a00010011
b0100101 a00010100
b0100101 a00010110
b0100101 a00010111
b0100101 a00010112
b0100101 a00011000
b0100101 a00011010
b0100101 a00011011
b0100101 a00011020
b0100101 a00011021
b0100101 a00011100
b0100101 a00011200
b0100101 a00011210
b0100101 a00011211
b0100101 a00011220
b0100101 a00011221
b0100101 a00012000
b0100101 a00012100
b0100101 a00012101
b0100101 a00012102
b0100101 a00012110
b0100101 a00020000
b0100101 a00020001
b0100101 a00020010
b0100101 a00021000
b0100101 a00021001
b0100101 a00021002
b0100101 a00021010
b0100101 a00021011
b0100101 a00021020
b0100101 a00021100
b0100101 a00021101
b0100110 b0101000
b0100110 b0101001
b0100110 b0101002
b0100110 b0101010
b0100110 b0101011
b0100110 b0101012
b0100110 b0101020
b0100110 b0101021
b0100110 c0000000
b0100110 c0000001
b0100110 c0000002
b0100110 c0000010
b0100110 c0000011
b0100110 c0000100
b0100110 c0000101
b0100110 c0010000
b0100110 c0010001
b0100110 c0010010
b0100110 c0010020
b0100110 c0010021
b0100110 c0011000
b0100110 c0011001
b0100110 c0011002
b0100110 c0011100
b0100110 a00000000
b0100110 a00000001
b0100110 a00000002
b0100110 a00000100
b0100110 a00000110
b0100110 a00000111
b0100110 a00001000
b0100110 a00001010
b0100110 a00001011
b0100110 a00001020
b0100110 a00001021
b0100110 a00001022
b0100110 a00001100
b0100110 a00001101
b0100110 a00001110
b0100110 a00001120
b0100110 a00001121
b0100110 a00001122
b0100110 a00002000
b0100110 a00002001
b0100110 a00002100
b0100110 a00002110
b0100110 a00010000
b0100110 a00010001
b0100110 a00010010
b0100110 a00010011
b0100110 a00010100
b0100110 a00010110
b0100110 a00010111
b0100110 a00010112
b0100110 a00011000
b0100110 a00011010
b0100110 a00011011
b0100110 a00011020
b0100110 a00011021
b0100110 a00011100
b0100110 a00011200
b0100110 a00011210
b0100110 a00011211
b0100110 a00011220
b0100110 a00011221
b0100110 a00012000
b0100110 a00012100
b0100110 a00012101
b0100110 a00012102
b0100110 a00012110
b0100110 a00020000
b0100110 a00020001
b0100110 a00020010
b0100110 a00021000
b0100110 a00021001
b0100110 a00021002
b0100110 a00021010
b0100110 a00021011
b0100110 a00021020
