a0 a
b021220 b0000102
b021220 b0000200
b021220 b0000210
b021220 b0000220
b021220 b0000221
b021220 b0001000
b021220 b0001010
b021220 b0001020
b021220 b0001021
b021220 b0001100
b021220 b0001101
b021220 b0001110
b021220 b0001111
b021220 b0001200
b021220 b0001201
b021220 b0010000
b021220 b0010010
b021220 b0010100
b021220 b0010101
b021220 b0010102
b021220 b0010110
b021220 b0010111
b021220 b0100000
b021220 b0100001
b021220 b0100002
b021220 b0100010
b021220 b0100011
b021220 b0100020
b021220 b0100021
b021220 b0200000
b021220 b0200001
b021220 b0200100
b021220 b0200101
b021220 b0200102
b021220 b0201000
b021220 b0201010
b021220 b0201020
b021220 b0201021
b021220 b0202000
b021220 b0202010
b021221 b021222
b021221 b100000
b021221 b100010
b021221 b100100
b021221 b100101
b021221 b100102
b021221 b100110
b021221 b100111
b021221 b100112
b021221 b100120
b021221 b100121
b021221 b100122
b021221 b101000
b021221 b101001
b021221 b110000
b021221 b110001
b021221 b110010
b021221 b110020
b021221 b110021
b021221 b110022
b021221 b110100
b021221 b110101
b021221 b110102
b021221 b110110
b021221 a0000000
b021221 a0000001
b021221 a0000002
b021221 a0001000
b021221 a0001001
b021221 a0001002
b021221 a0001100
b021221 a0001101
b021221 a0001102
b021221 a0001110
b021221 a0010000
b021221 a0010001
b021221 a0010100
b021221 a0010101
b021221 a0010110
b021221 a0010111
b021221 a0010112
b021221 a0010120
b021221 a0010121
b021221 a0010122
b021221 a0010200
b021221 a0010201
b021221 a0010202
b021221 a0010210
b021221 a0010211
b021221 a0011000
b021221 a0011001
b021221 a0011010
b021221 a0011011
b021221 a0011020
b021221 a0011021
b021221 a0100000
b021221 a0100001
b021221 a0100002
b021221 a0100100
b021221 a0100101
b021221 a0100102
b021221 a0100110
b021221 a0100111
b021221 a0100120
b021221 a0100121
b021221 a0101000
b021221 a0101001
b021221 a0101010
b021221 a0101011
b021221 a0101012
b021221 a0101020
b021221 a0101100
b021221 a0101101
b021221 a0101102
b021221 a0101110
b021221 a0101111
b021221 a0101112
b021221 a0102000
b021221 a0102010
b021221 a0102011
b021221 a0102012
b021221 a0102020
b021221 a0102021
b021221 a0102022
b021221 a0102100
b021221 a0102101
b021221 a0102102
b021221 a0102200
b021221 a0102201
b021221 b0000000
b021221 b0000001
b021221 b0000002
b021221 b0000100
b021221 b0000101
b021221 b0000102
b021221 b0000200
b021221 b0000210
b021221 b0000220
b021221 b0000221
b021221 b0001000
b021221 b0001010
b021221 b0001020
b021221 b0001021
b021221 b0001100
b021221 b0001101
b021221 b0001110
b021221 b0001111
b021221 b0001200
b021221 b0001201
b021221 b0010000
b021221 b0010010
b021221 b0010100
b021221 b0010101
b021221 b0010102
b021221 b0010110
b021221 b0010111
b021221 b0100000
b021221 b0100001
b021221 b0100002
b021221 b0100010
b021221 b0100011
b021221 b0100020
b021221 b0100021
b021221 b0200000
b021221 b0200001
b021221 b0200100
b021221 b0200101
b021221 b0200102
b021221 b0201000
b021221 b0201010
b021221 b0201020
b021221 b0201021
b021221 b0202000
b021221 b0202010
b021222 b100000
b021222 b100010
b021222 b100100
b021222 b100101
b021222 b100102
b021222 b100110
b021222 b100111
b021222 b100112
b021222 b100120
b021222 b100121
b021222 b100122
b021222 b101000
b021222 b101001
b021222 b110000
b021222 b110001
b021222 b110010
b021222 b110020
b021222 b110021
b021222 b110022
b021222 b110100
b021222 b110101
b021222 b110102
b021222 b110110
b021222 a0000000
b021222 a0000001
b021222 a0000002
b021222 a0001000
b021222 a0001001
b021222 a0001002
b021222 a0001100
b021222 a0001101
b021222 a0001102
b021222 a0001110
b021222 a0010000
b021222 a0010001
b021222 a0010100
b021222 a0010101
b021222 a0010110
b021222 a0010111
b021222 a0010112
b021222 a0010120
b021222 a0010121
b021222 a0010122
b021222 a0010200
b021222 a0010201
b021222 a0010202
b021222 a0010210
b021222 a0010211
b021222 a0011000
b021222 a0011001
b021222 a0011010
b021222 a0011011
b021222 a0011020
b021222 a0011021
b021222 a0100000
b021222 a0100001
b021222 a0100002
b021222 a0100100
b021222 a0100101
b021222 a0100102
b021222 a0100110
b021222 a0100111
b021222 a0100120
b021222 a0100121
b021222 a0101000
b021222 a0101001
b021222 a0101010
b021222 a0101011
b021222 a0101012
b021222 a0101020
b021222 a0101100
b021222 a0101101
b021222 a0101102
b021222 a0101110
b021222 a0101111
b021222 a0101112
b021222 a0102000
b021222 a0102010
b021222 a0102011
b021222 a0102012
b021222 a0102020
b021222 a0102021
b021222 a0102022
b021222 a0102100
b021222 a0102101
b021222 a0102102
b021222 a0102200
b021222 a0102201
b021222 b0000000
b021222 b0000001
b021222 b0000002
b021222 b0000100
b021222 b0000101
b021222 b0000102
b021222 b0000200
b021222 b0000210
b021222 b0000220
b021222 b0000221
b021222 b0001000
b021222 b0001010
b021222 b0001020
b021222 b0001021
b021222 b0001100
b021222 b0001101
b021222 b0001110
b021222 b0001111
b021222 b0001200
b021222 b0001201
b021222 b0010000
b021222 b0010010
b021222 b0010100
b021222 b0010101
b021222 b0010102
b021222 b0010110
b021222 b0010111
b021222 b0100000
b021222 b0100001
b021222 b0100002
b021222 b0100010
b021222 b0100011
b021222 b0100020
b021222 b0100021
b021222 b0200000
b021222 b0200001
b021222 b0200100
b021222 b0200101
b021222 b0200102
b021222 b0201000
b021222 b0201010
b021222 b0201020
b021222 b0201021
b021222 b0202000
b021222 b0202010
b100000 b100010
b100000 b100100
b100000 b100101
b100000 b100102
b100000 b100110
b100000 b100111
b100000 b100112
b100000 b100120
b100000 b100121
b100000 b100122
b100000 b101000
b100000 b101001
b100000 b110000
b100000 b110001
b100000 b110010
b100000 b110020
b100000 b110021
b100000 b110022
b100000 b110100
b100000 b110101
b100000 b110102
b100000 b110110
b100000 a0000000
b100000 a0000001
b100000 a0000002
b100000 a0001000
b100000 a0001001
b100000 a0001002
b100000 a0001100
b100000 a0001101
b100000 a0001102
b100000 a0001110
b100000 a0010000
b100000 a0010001
b100000 a0010100
b100000 a0010101
b100000 a0010110
b100000 a0010111
b100000 a0010112
b100000 a0010120
b100000 a0010121
b100000 a0010122
b100000 a0010200
b100000 a0010201
b100000 a0010202
b100000 a0010210
b100000 a0010211
b100000 a0011000
b100000 a0011001
b100000 a0011010
b100000 a0011011
b100000 a0011020
b100000 a0011021
b100000 a0100000
b100000 a0100001
b100000 a0100002
b100000 a0100100
b100000 a0100101
b100000 a0100102
b100000 a0100110
b100000 a0100111
b100000 a0100120
b100000 a0100121
b100000 a0101000
b100000 a0101001
b100000 a0101010
b100000 a0101011
b100000 a0101012
b100000 a0101020
b100000 a0101100
b100000 a0101101
b100000 a0101102
b100000 a0101110
b100000 a0101111
b100000 a0101112
b100000 a0102000
b100000 a0102010
b100000 a0102011
b100000 a0102012
b100000 a0102020
b100000 a0102021
b100000 a0102022
b100000 a0102100
b100000 a0102101
b100000 a0102102
b100000 a0102200
b100000 a0102201
b100000 b0000000
b100000 b0000001
b100000 b0000002
b100000 b0000100
b100000 b0000101
b100000 b0000102
b100000 b0000200
b100000 b0000210
b100000 b0000220
b100000 b0000221
b100000 b0001000
b100000 b0001010
b100000 b0001020
b100000 b0001021
b100000 b0001100
b100000 b0001101
b100000 b0001110
b100000 b0001111
b100000 b0001200
b100000 b0001201
b100000 b0010000
b100000 b0010010
b100000 b0010100
b100000 b0010101
b100000 b0010102
b100000 b0010110
b100000 b0010111
b100000 b0100000
b100000 b0100001
b100000 b0100002
b100000 b0100010
b100000 b0100011
b100000 b0100020
b100000 b0100021
b100000 b0200000
b100000 b0200001
b100000 b0200100
b100000 b0200101
b100000 b0200102
b100000 b0201000
b100000 b0201010
b100000 b0201020
b100000 b0201021
b100000 b0202000
b100000 b0202010
b100010 b100100
b100010 b100101
b100010 b100102
b100010 b100110
b100010 b100111
b100010 b100112
b100010 b100120
b100010 b100121
b100010 b100122
b100010 b101000
b100010 b101001
b100010 b110000
b100010 b110001
b100010 b110010
b100010 b110020
b100010 b110021
b100010 b110022
b100010 b110100
b100010 b110101
b100010 b110102
b100010 b110110
b100010 a0000000
b100010 a0000001
b100010 a0000002
b100010 a0001000
b100010 a0001001
b100010 a0001002
b100010 a0001100
b100010 a0001101
b100010 a0001102
b100010 a0001110
b100010 a0010000
b100010 a0010001
b100010 a0010100
b100010 a0010101
b100010 a0010110
b100010 a0010111
b100010 a0010112
b100010 a0010120
b100010 a0010121
b100010 a0010122
b100010 a0010200
b100010 a0010201
b100010 a0010202
b100010 a0010210
b100010 a0010211
b100010 a0011000
b100010 a0011001
b100010 a0011010
b100010 a0011011
b100010 a0011020
b100010 a0011021
b100010 a0100000
b100010 a0100001
b100010 a0100002
b100010 a0100100
b100010 a0100101
b100010 a0100102
b100010 a0100110
b100010 a0100111
b100010 a0100120
b100010 a0100121
b100010 a0101000
b100010 a0101001
b100010 a0101010
b100010 a0101011
b100010 a0101012
b100010 a0101020
b100010 a0101100
b100010 a0101101
b100010 a0101102
b100010 a0101110
b100010 a0101111
b100010 a0101112
b100010 a0102000
b100010 a0102010
b100010 a0102011
b100010 a0102012
b100010 a0102020
b100010 a0102021
b100010 a0102022
b100010 a0102100
b100010 a0102101
b100010 a0102102
b100010 a0102200
b100010 a0102201
b100010 b0000000
b100010 b0000001
b100010 b0000002
b100010 b0000100
b100010 b0000101
b100010 b0000102
b100010 b0000200
b100010 b0000210
b100010 b0000220
b100010 b0000221
b100010 b0001000
b100010 b0001010
b100010 b0001020
b100010 b0001021
b100010 b0001100
b100010 b0001101
b100010 b0001110
b100010 b0001111
b100010 b0001200
b100010 b0001201
b100010 b0010000
b100010 b0010010
b100010 b0010100
b100010 b0010101
b100010 b0010102
b100010 b0010110
b100010 b0010111
b100010 b0100000
b100010 b0100001
b100010 b0100002
b100010 b0100010
b100010 b0100011
b100010 b0100020
b100010 b0100021
b100010 b0200000
b100010 b0200001
b100010 b0200100
b100010 b0200101
b100010 b0200102
b100010 b0201000
b100010 b0201010
b100010 b0201020
b100010 b0201021
b100010 b0202000
b100010 b0202010
b100100 b100101
b100100 b100102
b100100 b100110
b100100 b100111
b100100 b100112
b100100 b100120
b100100 b100121
b100100 b100122
b100100 b101000
b100100 b101001
b100100 b110000
b100100 b110001
b100100 b110010
b100100 b110020
b100100 b110021
b100100 b110022
b100100 b110100
b100100 b110101
b100100 b110102
b100100 b110110
b100100 a0000000
b100100 a0000001
b100100 a0000002
b100100 a0001000
b100100 a0001001
b100100 a0001002
b100100 a0001100
b100100 a0001101
b100100 a0001102
b100100 a0001110
b100100 a0010000
b100100 a0010001
b100100 a0010100
b100100 a0010101
b100100 a0010110
b100100 a0010111
b100100 a0010112
b100100 a0010120
b100100 a0010121
b100100 a0010122
b100100 a0010200
b100100 a0010201
b100100 a0010202
b100100 a0010210
b100100 a0010211
b100100 a0011000
b100100 a0011001
b100100 a0011010
b100100 a0011011
b100100 a0011020
b100100 a0011021
b100100 a0100000
b100100 a0100001
b100100 a0100002
b100100 a0100100
b100100 a0100101
b100100 a0100102
b100100 a0100110
b100100 a0100111
b100100 a0100120
b100100 a0100121
b100100 a0101000
b100100 a0101001
b100100 a0101010
b100100 a0101011
b100100 a0101012
b100100 a0101020
b100100 a0101100
b100100 a0101101
b100100 a0101102
b100100 a0101110
b100100 a0101111
b100100 a0101112
b100100 a0102000
b100100 a0102010
b100100 a0102011
b100100 a0102012
b100100 a0102020
b100100 a0102021
b100100 a0102022
b100100 a0102100
b100100 a0102101
b100100 a0102102
b100100 a0102200
b100100 a0102201
b100100 b0000000
b100100 b0000001
b100100 b0000002
b100100 b0000100
b100100 b0000101
b100100 b0000102
b100100 b0000200
b100100 b0000210
b100100 b0000220
b100100 b0000221
b100100 b0001000
b100100 b0001010
b100100 b0001020
b100100 b0001021
b100100 b0001100
b100100 b0001101
b100100 b0001110
b100100 b0001111
b100100 b0001200
b100100 b0001201
b100100 b0010000
b100100 b0010010
b100100 b0010100
b100100 b0010101
b100100 b0010102
b100100 b0010110
b100100 b0010111
b100100 b0100000
b100100 b0100001
b100100 b0100002
b100100 b0100010
b100100 b0100011
b100100 b0100020
b100100 b0100021
b100100 b0200000
b100100 b0200001
b100100 b0200100
b100100 b0200101
b100100 b0200102
b100100 b0201000
b100100 b0201010
b100100 b0201020
b100100 b0201021
b100100 b0202000
b100100 b0202010
b100101 b100102
b100101 b100110
b100101 b100111
b100101 b100112
b100101 b100120
b100101 b100121
b100101 b100122
b100101 b101000
b100101 b101001
b100101 b110000
b100101 b110001
b100101 b110010
b100101 b110020
b100101 b110021
b100101 b110022
b100101 b110100
b100101 b110101
b100101 b110102
b100101 b110110
b100101 a0000000
b100101 a0000001
b100101 a0000002
b100101 a0001000
b100101 a0001001
b100101 a0001002
b100101 a0001100
b100101 a0001101
b100101 a0001102
b100101 a0001110
b100101 a0010000
b100101 a0010001
b100101 a0010100
b100101 a0010101
b100101 a0010110
b100101 a0010111
b100101 a0010112
b100101 a0010120
b100101 a0010121
b100101 a0010122
b100101 a0010200
b100101 a0010201
b100101 a0010202
b100101 a0010210
b100101 a0010211
b100101 a0011000
b100101 a0011001
b100101 a0011010
b100101 a0011011
b100101 a0011020
b100101 a0011021
b100101 a0100000
b100101 a0100001
b100101 a0100002
b100101 a0100100
b100101 a0100101
b100101 a0100102
b100101 a0100110
b100101 a0100111
b100101 a0100120
b100101 a0100121
b100101 a0101000
b100101 a0101001
b100101 a0101010
b100101 a0101011
b100101 a0101012
b100101 a0101020
b100101 a0101100
b100101 a0101101
b100101 a0101102
b100101 a0101110
b100101 a0101111
b100101 a0101112
b100101 a0102000
b100101 a0102010
b100101 a0102011
b100101 a0102012
b100101 a0102020
b100101 a0102021
b100101 a0102022
b100101 a0102100
b100101 a0102101
b100101 a0102102
b100101 a0102200
b100101 a0102201
b100101 b0000000
b100101 b0000001
b100101 b0000002
b100101 b0000100
b100101 b0000101
b100101 b0000102
b100101 b0000200
b100101 b0000210
b100101 b0000220
b100101 b0000221
b100101 b0001000
b100101 b0001010
b100101 b0001020
b100101 b0001021
b100101 b0001100
b100101 b0001101
b100101 b0001110
b100101 b0001111
b100101 b0001200
b100101 b0001201
b100101 b0010000
b100101 b0010010
b100101 b0010100
b100101 b0010101
b100101 b0010102
b100101 b0010110
b100101 b0010111
b100101 b0100000
b100101 b0100001
b100101 b0100002
b100101 b0100010
b100101 b0100011
b100101 b0100020
b100101 b0100021
b100101 b0200000
b100101 b0200001
b100101 b0200100
b100101 b0200101
b100101 b0200102
b100101 b0201000
b100101 b0201010
b100101 b0201020
b100101 b0201021
b100101 b0202000
b100101 b0202010
b100102 b100110
b100102 b100111
b100102 b100112
b100102 b100120
b100102 b100121
b100102 b100122
b100102 b101000
b100102 b101001
b100102 b110000
b100102 b110001
b100102 b110010
b100102 b110020
b100102 b110021
b100102 b110022
b100102 b110100
b100102 b110101
b100102 b110102
b100102 b110110
b100102 a0000000
b100102 a0000001
b100102 a0000002
b100102 a0001000
b100102 a0001001
b100102 a0001002
b100102 a0001100
b100102 a0001101
b100102 a0001102
b100102 a0001110
b100102 a0010000
b100102 a0010001
b100102 a0010100
b100102 a0010101
b100102 a0010110
b100102 a0010111
b100102 a0010112
b100102 a0010120
b100102 a0010121
b100102 a0010122
b100102 a0010200
b100102 a0010201
b100102 a0010202
b100102 a0010210
b100102 a0010211
b100102 a0011000
b100102 a0011001
b100102 a0011010
b100102 a0011011
b100102 a0011020
b100102 a0011021
b100102 a0100000
b100102 a0100001
b100102 a0100002
b100102 a0100100
b100102 a0100101
b100102 a0100102
b100102 a0100110
b100102 a0100111
b100102 a0100120
b100102 a0100121
b100102 a0101000
b100102 a0101001
b100102 a0101010
b100102 a0101011
b100102 a0101012
b100102 a0101020
b100102 a0101100
b100102 a0101101
b100102 a0101102
b100102 a0101110
b100102 a0101111
b100102 a0101112
b100102 a0102000
b100102 a0102010
b100102 a0102011
b100102 a0102012
b100102 a0102020
b100102 a0102021
b100102 a0102022
b100102 a0102100
b100102 a0102101
b100102 a0102102
b100102 a0102200
b100102 a0102201
b100102 b0000000
b100102 b0000001
b100102 b0000002
b100102 b0000100
b100102 b0000101
b100102 b0000102
b100102 b0000200
b100102 b0000210
b100102 b0000220
b100102 b0000221
b100102 b0001000
b100102 b0001010
b100102 b0001020
b100102 b0001021
b100102 b0001100
b100102 b0001101
b100102 b0001110
b100102 b0001111
b100102 b0001200
b100102 b0001201
b100102 b0010000
b100102 b0010010
b100102 b0010100
b100102 b0010101
b100102 b0010102
b100102 b0010110
b100102 b0010111
b100102 b0100000
b100102 b0100001
b100102 b0100002
b100102 b0100010
b100102 b0100011
b100102 b0100020
b100102 b0100021
b100102 b0200000
b100102 b0200001
b100102 b0200100
b100102 b0200101
b100102 b0200102
b100102 b0201000
b100102 b0201010
b100102 b0201020
b100102 b0201021
b100102 b0202000
b100102 b0202010
b100110 b100111
b100110 b100112
b100110 b100120
b100110 b100121
b100110 b100122
b100110 b101000
b100110 b101001
b100110 b110000
b100110 b110001
b100110 b110010
b100110 b110020
b100110 b110021
b100110 b110022
b100110 b110100
b100110 b110101
b100110 b110102
b100110 b110110
b100110 a0000000
b100110 a0000001
b100110 a0000002
b100110 a0001000
b100110 a0001001
b100110 a0001002
b100110 a0001100
b100110 a0001101
b100110 a0001102
b100110 a0001110
b100110 a0010000
b100110 a0010001
b100110 a0010100
b100110 a0010101
b100110 a0010110
b100110 a0010111
b100110 a0010112
b100110 a0010120
b100110 a0010121
b100110 a0010122
b100110 a0010200
b100110 a0010201
b100110 a0010202
b100110 a0010210
b100110 a0010211
b100110 a0011000
b100110 a0011001
b100110 a0011010
b100110 a0011011
b100110 a0011020
b100110 a0011021
b100110 a0100000
b100110 a0100001
b100110 a0100002
b100110 a0100100
b100110 a0100101
b100110 a0100102
b100110 a0100110
b100110 a0100111
b100110 a0100120
b100110 a0100121
b100110 a0101000
b100110 a0101001
b100110 a0101010
b100110 a0101011
b100110 a0101012
b100110 a0101020
b100110 a0101100
b100110 a0101101
b100110 a0101102
b100110 a0101110
b100110 a0101111
b100110 a0101112
b100110 a0102000
b100110 a0102010
b100110 a0102011
b100110 a0102012
b100110 a0102020
b100110 a0102021
b100110 a0102022
b100110 a0102100
b100110 a0102101
b100110 a0102102
b100110 a0102200
b100110 a0102201
b100110 b0000000
b100110 b0000001
b100110 b0000002
b100110 b0000100
b100110 b0000101
b100110 b0000102
b100110 b0000200
b100110 b0000210
b100110 b0000220
b100110 b0000221
b100110 b0001000
b100110 b0001010
b100110 b0001020
b100110 b0001021
b100110 b0001100
b100110 b0001101
b100110 b0001110
b100110 b0001111
b100110 b0001200
b100110 b0001201
b100110 b0010000
b100110 b0010010
b100110 b0010100
b100110 b0010101
b100110 b0010102
b100110 b0010110
b100110 b0010111
b100110 b0100000
b100110 b0100001
b100110 b0100002
b100110 b0100010
b100110 b0100011
b100110 b0100020
b100110 b0100021
b100110 b0200000
b100110 b0200001
b100110 b0200100
b100110 b0200101
b100110 b0200102
b100110 b0201000
b100110 b0201010
b100110 b0201020
b100110 b0201021
b100110 b0202000
b100110 b0202010
b100111 b100112
b100111 b100120
b100111 b100121
b100111 b100122
b100111 b101000
b100111 b101001
b100111 b110000
b100111 b110001
b100111 b110010
b100111 b110020
b100111 b110021
b100111 b110022
b100111 b110100
b100111 b110101
b100111 b110102
b100111 b110110
b100111 a0000000
b100111 a0000001
b100111 a0000002
b100111 a0001000
b100111 a0001001
b100111 a0001002
b100111 a0001100
b100111 a0001101
b100111 a0001102
b100111 a0001110
b100111 a0010000
b100111 a0010001
b100111 a0010100
b100111 a0010101
b100111 a0010110
b100111 a0010111
b100111 a0010112
b100111 a0010120
b100111 a0010121
b100111 a0010122
b100111 a0010200
b100111 a0010201
b100111 a0010202
b100111 a0010210
b100111 a0010211
b100111 a0011000
b100111 a0011001
b100111 a0011010
b100111 a0011011
b100111 a0011020
b100111 a0011021
b100111 a0100000
b100111 a0100001
b100111 a0100002
b100111 a0100100
b100111 a0100101
b100111 a0100102
b100111 a0100110
b100111 a0100111
b100111 a0100120
b100111 a0100121
b100111 a0101000
b100111 a0101001
b100111 a0101010
b100111 a0101011
b100111 a0101012
b100111 a0101020
b100111 a0101100
b100111 a0101101
b100111 a0101102
b100111 a0101110
b100111 a0101111
b100111 a0101112
b100111 a0102000
b100111 a0102010
b100111 a0102011
b100111 a0102012
b100111 a0102020
b100111 a0102021
b100111 a0102022
b100111 a0102100
b100111 a0102101
b100111 a0102102
b100111 a0102200
b100111 a0102201
b100111 b0000000
b100111 b0000001
b100111 b0000002
b100111 b0000100
b100111 b0000101
b100111 b0000102
b100111 b0000200
b100111 b0000210
b100111 b0000220
b100111 b0000221
b100111 b0001000
b100111 b0001010
b100111 b0001020
b100111 b0001021
b100111 b0001100
b100111 b0001101
b100111 b0001110
b100111 b0001111
b100111 b0001200
b100111 b0001201
b100111 b0010000
b100111 b0010010
b100111 b0010100
b100111 b0010101
b100111 b0010102
b100111 b0010110
b100111 b0010111
b100111 b0100000
b100111 b0100001
b100111 b0100002
b100111 b0100010
b100111 b0100011
b100111 b0100020
b100111 b0100021
b100111 b0200000
b100111 b0200001
b100111 b0200100
b100111 b0200101
b100111 b0200102
b100111 b0201000
b100111 b0201010
b100111 b0201020
b100111 b0201021
b100111 b0202000
b100111 b0202010
b100112 b100120
b100112 b100121
b100112 b100122
b100112 b101000
b100112 b101001
b100112 b110000
b100112 b110001
b100112 b110010
b100112 b110020
b100112 b110021
b100112 b110022
b100112 b110100
b100112 b110101
b100112 b110102
b100112 b110110
b100112 a0000000
b100112 a0000001
b100112 a0000002
b100112 a0001000
b100112 a0001001
b100112 a0001002
b100112 a0001100
b100112 a0001101
b100112 a0001102
b100112 a0001110
b100112 a0010000
b100112 a0010001
b100112 a0010100
b100112 a0010101
b100112 a0010110
b100112 a0010111
b100112 a0010112
b100112 a0010120
b100112 a0010121
b100112 a0010122
b100112 a0010200
b100112 a0010201
b100112 a0010202
b100112 a0010210
b100112 a0010211
b100112 a0011000
b100112 a0011001
b100112 a0011010
b100112 a0011011
b100112 a0011020
b100112 a0011021
b100112 a0100000
b100112 a0100001
b100112 a0100002
b100112 a0100100
b100112 a0100101
b100112 a0100102
b100112 a0100110
b100112 a0100111
b100112 a0100120
b100112 a0100121
b100112 a0101000
b100112 a0101001
b100112 a0101010
b100112 a0101011
b100112 a0101012
b100112 a0101020
b100112 a0101100
b100112 a0101101
b100112 a0101102
b100112 a0101110
b100112 a0101111
b100112 a0101112
b100112 a0102000
b100112 a0102010
b100112 a0102011
b100112 a0102012
b100112 a0102020
b100112 a0102021
b100112 a0102022
b100112 a0102100
b100112 a0102101
b100112 a0102102
b100112 a0102200
b100112 a0102201
b100112 b0000000
b100112 b0000001
b100112 b0000002
b100112 b0000100
b100112 b0000101
b100112 b0000102
b100112 b0000200
b100112 b0000210
b100112 b0000220
b100112 b0000221
b100112 b0001000
b100112 b0001010
b100112 b0001020
b100112 b0001021
b100112 b0001100
b100112 b0001101
b100112 b0001110
b100112 b0001111
b100112 b0001200
b100112 b0001201
b100112 b0010000
b100112 b0010010
b100112 b0010100
b100112 b0010101
b100112 b0010102
b100112 b0010110
b100112 b0010111
b100112 b0100000
b100112 b0100001
b100112 b0100002
b100112 b0100010
b100112 b0100011
b100112 b0100020
b100112 b0100021
b100112 b0200000
b100112 b0200001
b100112 b0200100
b100112 b0200101
b100112 b0200102
b100112 b0201000
b100112 b0201010
b100112 b0201020
b100112 b0201021
b100112 b0202000
b100112 b0202010
b100120 b100121
b100120 b100122
b100120 b101000
b100120 b101001
b100120 b110000
b100120 b110001
b100120 b110010
b100120 b110020
b100120 b110021
b100120 b110022
b100120 b110100
b100120 b110101
b100120 b110102
b100120 b110110
b100120 a0000000
b100120 a0000001
b100120 a0000002
b100120 a0001000
b100120 a0001001
b100120 a0001002
b100120 a0001100
b100120 a0001101
b100120 a0001102
b100120 a0001110
b100120 a0010000
b100120 a0010001
b100120 a0010100
b100120 a0010101
b100120 a0010110
b100120 a0010111
b100120 a0010112
b100120 a0010120
b100120 a0010121
b100120 a0010122
b100120 a0010200
b100120 a0010201
b100120 a0010202
b100120 a0010210
b100120 a0010211
b100120 a0011000
b100120 a0011001
b100120 a0011010
b100120 a0011011
b100120 a0011020
b100120 a0011021
b100120 a0100000
b100120 a0100001
b100120 a0100002
b100120 a0100100
b100120 a0100101
b100120 a0100102
b100120 a0100110
b100120 a0100111
b100120 a0100120
b100120 a0100121
b100120 a0101000
b100120 a0101001
b100120 a0101010
b100120 a0101011
b100120 a0101012
b100120 a0101020
b100120 a0101100
b100120 a0101101
b100120 a0101102
b100120 a0101110
b100120 a0101111
b100120 a0101112
b100120 a0102000
b100120 a0102010
b100120 a0102011
b100120 a0102012
b100120 a0102020
b100120 a0102021
b100120 a0102022
b100120 a0102100
b100120 a0102101
b100120 a0102102
b100120 a0102200
b100120 a0102201
b100120 b0000000
b100120 b0000001
b100120 b0000002
b100120 b0000100
b100120 b0000101
b100120 b0000102
b100120 b0000200
b100120 b0000210
b100120 b0000220
b100120 b0000221
b100120 b0001000
b100120 b0001010
b100120 b0001020
b100120 b0001021
b100120 b0001100
b100120 b0001101
b100120 b0001110
b100120 b0001111
b100120 b0001200
b100120 b0001201
b100120 b0010000
b100120 b0010010
b100120 b0010100
b100120 b0010101
b100120 b0010102
b100120 b0010110
b100120 b0010111
b100120 b0100000
b100120 b0100001
b100120 b0100002
b100120 b0100010
b100120 b0100011
b100120 b0100020
b100120 b0100021
b100120 b0200000
b100120 b0200001
b100120 b0200100
b100120 b0200101
b100120 b0200102
b100120 b0201000
b100120 b0201010
b100120 b0201020
b100120 b0201021
b100120 b0202000
b100120 b0202010
b100121 b100122
b100121 b101000
b100121 b101001
b100121 b110000
b100121 b110001
b100121 b110010
b100121 b110020
b100121 b110021
b100121 b110022
b100121 b110100
b100121 b110101
b100121 b110102
b100121 b110110
b100121 a0000000
b100121 a0000001
b100121 a0000002
b100121 a0001000
b100121 a0001001
b100121 a0001002
b100121 a0001100
b100121 a0001101
b100121 a0001102
b100121 a0001110
b100121 a0010000
b100121 a0010001
b100121 a0010100
b100121 a0010101
b100121 a0010110
b100121 a0010111
b100121 a0010112
b100121 a0010120
b100121 a0010121
b100121 a0010122
b100121 a0010200
b100121 a0010201
b100121 a0010202
b100121 a0010210
b100121 a0010211
b100121 a0011000
b100121 a0011001
b100121 a0011010
b100121 a0011011
b100121 a0011020
b100121 a0011021
b100121 a0100000
b100121 a0100001
b100121 a0100002
b100121 a0100100
b100121 a0100101
b100121 a0100102
b100121 a0100110
b100121 a0100111
b100121 a0100120
b100121 a0100121
b100121 a0101000
b100121 a0101001
b100121 a0101010
b100121 a0101011
b100121 a0101012
b100121 a0101020
b100121 a0101100
b100121 a0101101
b100121 a0101102
b100121 a0101110
b100121 a0101111
b100121 a0101112
b100121 a0102000
b100121 a0102010
b100121 a0102011
b100121 a0102012
b100121 a0102020
b100121 a0102021
b100121 a0102022
b100121 a0102100
b100121 a0102101
b100121 a0102102
b100121 a0102200
b100121 a0102201
b100121 b0000000
b100121 b0000001
b100121 b0000002
b100121 b0000100
b100121 b0000101
b100121 b0000102
b100121 b0000200
b100121 b0000210
b100121 b0000220
b100121 b0000221
b100121 b0001000
b100121 b0001010
b100121 b0001020
b100121 b0001021
b100121 b0001100
b100121 b0001101
b100121 b0001110
b100121 b0001111
b100121 b0001200
b100121 b0001201
b100121 b0010000
b100121 b0010010
b100121 b0010100
b100121 b0010101
b100121 b0010102
b100121 b0010110
b100121 b0010111
b100121 b0100000
b100121 b0100001
b100121 b0100002
b100121 b0100010
b100121 b0100011
b100121 b0100020
b100121 b0100021
b100121 b0200000
b100121 b0200001
b100121 b0200100
b100121 b0200101
b100121 b0200102
b100121 b0201000
b100121 b0201010
b100121 b0201020
